ID_Z4	Plot_Z4	PHASE_Z4	Block_Z4	Scheme_Z4	SCH_ABV_Z4	KEY_Z4	Road_Z4	GD_ST_Z4	Plot_Area_Z4	DC_Z4	Total_Z4	2024_PAID_Z4	2025_PAID_Z4	Pending_Z4	PT_STATUS_Z4	AD_Z4	REMARKS_Z4	Category_Z4	EXTRA_Z4
2413	5	PHASE-II	H1	M.A JOHAR TOWN	JT2	5-H1-JT2	14	Illegal	414.7	3402500	1437723.35	0	0	1437723	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2414	8	PHASE-II	H1	M.A JOHAR TOWN	JT2	8-H1-JT2	49	Illegal	Abnormal	3402500	0	0	0	0	WITHDRAWAL REQUEST	ZEESHAN HANIF		ILLEGAL	
2415	11	PHASE-II	H1	M.A JOHAR TOWN	JT2	11-H1-JT2	11	Illegal	414.3	3402500	1637564	300000	0	1637564	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2416	13	PHASE-II	H1	M.A JOHAR TOWN	JT2	13-H1-JT2	11	Boundary Wall	414.3	3402500	1714770	0	0	1714770	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2417	14	PHASE-II	H1	M.A JOHAR TOWN	JT2	14-H1-JT2	10	Illegal	Abnormal	3402500	0	762000	0	0	WITHDRAWAL REQUEST	ZEESHAN HANIF		ILLEGAL	
2418	18	PHASE-II	H1	M.A JOHAR TOWN	JT2	18-H1-JT2	1	Illegal	420.9	3402500	1580519	50000	0	1580519	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2419	21	PHASE-II	H1	M.A JOHAR TOWN	JT2	21-H1-JT2	20	Perm Commercial	Abnormal	3402500	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF	verify yet to	PERM. COMM	
2420	23	PHASE-II	H1	M.A JOHAR TOWN	JT2	23-H1-JT2	1	Illegal	251.1	3402500	793485.99	0	0	793486	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2421	31	PHASE-II	H1	M.A JOHAR TOWN	JT2	31-H1-JT2	12	Illegal	251.1	3402500	895682.99	0	0	895683	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2422	33	PHASE-II	H1	M.A JOHAR TOWN	JT2	33-H1-JT2	15	Illegal	251.1	3402500	895682.99	0	0	895683	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2423	35	PHASE-II	H1	M.A JOHAR TOWN	JT2	35-H1-JT2	Other	Perm Commercial	Abnormal	3402500	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2424	83	PHASE-II	H1	M.A JOHAR TOWN	JT2	83-H1-JT2	12	Illegal	104.2	3402500	297348.63	0	0	297349	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2425	232	PHASE-II	H1	M.A JOHAR TOWN	JT2	232-H1-JT2	Other	Constructed Commercial	248.7	3402500	506102	0	0	506102	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2426	285	PHASE-II	H1	M.A JOHAR TOWN	JT2	285-H1-JT2	10	Illegal	250.03	3402500	891866	0	0	891866	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2427	291	PHASE-II	H1	M.A JOHAR TOWN	JT2	291-H1-JT2	18	Illegal	Abnormal	3402500	0	200000	0	0	LITIGATION	ZEESHAN HANIF		ILLEGAL	
2428	292	PHASE-II	H1	M.A JOHAR TOWN	JT2	292-H1-JT2	16	Illegal	250.03	3402500	891866.47	0	0	891866	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2429	293	PHASE-II	H1	M.A JOHAR TOWN	JT2	293-H1-JT2	18	Illegal	250.03	3402500	891866.47	0	0	891866	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2430	294	PHASE-II	H1	M.A JOHAR TOWN	JT2	294-H1-JT2	Other	Constructed Commercial	250.03	3402500	891866.47	0	0	891866	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2431	324	PHASE-II	H1	M.A JOHAR TOWN	JT2	324-H1-JT2	1	Illegal	Abnormal	3402500	0	0	0	0	WITHDRAWAL REQUEST	ZEESHAN HANIF		ILLEGAL	
2432	392	PHASE-II	H1	M.A JOHAR TOWN	JT2	392-H1-JT2	Other	Constructed Residential	157.4	3402500	320307	0	0	320307	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2433	393	PHASE-II	H1	M.A JOHAR TOWN	JT2	393-H1-JT2	Other	Constructed Residential	157.4	3402500	320307	0	0	320307	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2434	446	PHASE-II	H1	M.A JOHAR TOWN	JT2	446-H1-JT2	10	Perm Commercial	Abnormal	3402500	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF	verify yet to	PERM. COMM	
2435	454	PHASE-II	H1	M.A JOHAR TOWN	JT2	454-H1-JT2	10	Illegal	72.82	3402500	207813	0	0	207813	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2436	294A	PHASE-II	H1	M.A JOHAR TOWN	JT2	294A-H1-JT2	Other	Constructed Residential	250.03	3402500	508808	0	0	508808	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2437	294B	PHASE-II	H1	M.A JOHAR TOWN	JT2	294B-H1-JT2	Other	Constructed Commercial	250.03	3402500	508808	0	0	508808	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2438	8	PHASE-II	H2	M.A JOHAR TOWN	JT2	8-H2-JT2	Other	Illegal	420.21	3402500	855122	0	0	855122	WITHDRAWAL REQUEST	ZEESHAN HANIF		ILLEGAL	
2439	19	PHASE-II	H2	M.A JOHAR TOWN	JT2	19-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2440	20	PHASE-II	H2	M.A JOHAR TOWN	JT2	20-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2441	21	PHASE-II	H2	M.A JOHAR TOWN	JT2	21-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2442	22	PHASE-II	H2	M.A JOHAR TOWN	JT2	22-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2443	50	PHASE-II	H2	M.A JOHAR TOWN	JT2	50-H2-JT2	10	Illegal	424.7	3402500	1645073.05	0	0	1645073	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2444	58	PHASE-II	H2	M.A JOHAR TOWN	JT2	58-H2-JT2	1	Illegal	245.82	3402500	876849.54	0	0	876850	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2445	235	PHASE-II	H2	M.A JOHAR TOWN	JT2	235-H2-JT2	Other	Illegal	5 Marla	3402500	170125	0	0	170125	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2446	236	PHASE-II	H2	M.A JOHAR TOWN	JT2	236-H2-JT2	Other	Illegal	5 Marla	3402500	170125	0	0	170125	NOT PAID/ NOTICE ISSUED	ZEESHAN HANIF		ILLEGAL	
2447	254	PHASE-II	H2	M.A JOHAR TOWN	JT2	254-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2448	255	PHASE-II	H2	M.A JOHAR TOWN	JT2	255-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2449	256	PHASE-II	H2	M.A JOHAR TOWN	JT2	256-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2450	257	PHASE-II	H2	M.A JOHAR TOWN	JT2	257-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
2451	258	PHASE-II	H2	M.A JOHAR TOWN	JT2	258-H2-JT2	Abdul Haq Road	Perm Commercial	1 Kanal	4388750	0	0	0	0	PERM COMMERCIAL	ZEESHAN HANIF		PERM. COMM	
